text,label
RT @JeffLandry: It's very concerning a U.S. Senate Committee would subpoena @DonaldJTrumpJr after he already testified for hours before a S...,1
RT @BreitbartNews: .@tedcruz joins the ranks of Republican lawmakers criticizing Sen. Richard Burr (R-NC) for keeping the Collusion Hoax al...,1
RT @GOP: “This is crazy... China not being a threat? [Biden is] so out of touch.” -@kayleighmcenany https://t.co/wlpYxS7wTS,1
RT @DevinNunes: FBI's Steele story falls apart: False intel and media contacts were flagged before FISA | ⁦@jsolomonReports⁩  https://t.co/...,1
RT @RealSaavedra: Sean Hannity slams @SenatorBurr: “Are you a collusion truther? How many times do you want Donald Trump Jr. and other peop...,1
"RT @LindseyGrahamSC: When it comes to China, they will never change their behavior until someone stands up to them.  I’m proud of President...",1
RT @RealSaavedra: .@RudyGiuliani goes off on Republican @SenatorBurr for continuing to issue subpoenas after @senatemajldr Mitch McConnell...,1
RT @KimStrassel: This is a very important story.  https://t.co/G4w2LDXEm8,1
"RT @hughhewitt: I don't know, have never met or spoken w/ @DonaldJTrumpJr, but his being subpoenaed by Senate Intel AFTER SC report finds n...",1
"""RT @thehill: Mike Huckabee: """"Did senators forget that Trump Jr. answered the questions already?"""" via @TheHillOpinion https://t.co/sL00Z17A3...""",1
RT @TomFitton: .@SenatorBurr harasses @DonaldJTrumpJr with another subpoena while excusing unprecedented corruption targeting @realDonaldTr...,1
RT @Jim_Jordan: Bill Barr used two frightening terms when he testified in front of the Senate last month:-Unauthorized surveillance-Poli...,1
RT @realDonaldTrump: Build your products in the United States and there are NO TARIFFS!,1
RT @kimguilfoyle: Nolte: Trump's Job Approval Booms to Highest Mark Since Inauguration https://t.co/QtySKQ9OrP via @BreitbartNews,1
"RT @TommyHicksGOP: For years, China has engaged in unfair trade practices. While the US-China relationship is important, @realDonaldTrump i...",1
RT @robbystarbuck: Why is this not the #1 news on every major news outlet tonight? President Trump’s Admin secured a historic donation of H...,1
RT @LindseyGrahamSC: Will stand behind President @realDonaldTrump and his team as he insists on a  great deal with China.  It’s our last...,1
"RT @LindseyGrahamSC: @realDonaldTrump When it comes to China, we must be willing to accept short term pain for long term gain. Stick to y...",1
"RT @GOPChairwoman: We've added 6 MILLION jobs since @realDonaldTrump’s election, unemployment is at record lows &amp, wages are on the rise.O...",1
RT @RudyGiuliani: The evidence is mounting that Comey deceived the FISA court concerning the Steele dossier. State did a quick verification...,1
"RT @johncatsjr: Trump Economy vs Obama EconomyManufacturing jobs created:Trump: 470,000Obama: -206,000Under Obama, unemployment decli...",1
RT @RealSaavedra: BREAKING: The father of one of the STEM School Highlands Ranch shooters was a *criminal illegal alien from Mexico* who wa...,1
RT @DonaldJTrumpJr: Very proud to have a President do what what he said he was going to do. For decades now @realdonaldtrump has been signa...,1
RT @TomFitton: ICYMI: Mueller Report Was A Political Tool To Attack President @RealDonaldTrump https://t.co/cSuMc56cni via @JudicialWatch @...,1
RT @TomFitton: DNC Worked With Russian Intel to Overthrow President @RealDonaldTrump. THIS is why we have the abusive contempt attack on AG...,1
"""RT @TomFitton: List of Hillary's spies. Deep State DOJ redacted Bruce Ohr's list of """"intermediaries"""" used by Obama-Clinton-DNC's Fusion GPS...""",1
RT @RMConservative: Today's show: Congress Believes Everything is a Disaster and Emergency Except for the Border https://t.co/678oIdCKJx,1
RT @TomFitton: A federal court granted @JudicialWatch discovery on Clinton emails because the court wanted answers about the cover-up. And...,1
"RT @TomFitton: Of course, there's a #NationalEmergency on the border. @RealDonaldTrump is absolutely right about the border crisis and shou...",1
"""RT @TomFitton: FBI Official: Barack Obama's White House Was A """"Repository"""" For Hillary Clinton's Emails - @JudicialWatch https://t.co/8bONh...""",1
RT @TomFitton: Coming up! https://t.co/bOwV0Gs262,1
"RT @hughhewitt: The Mueller probe has concluded, after vast effort, that there was no collusion. Senate Intel subpoena to @DonaldJTrumpJr s...",1
"RT @TomFitton: BREAKING: New emails show Obama WH orchestrated Clinton email coverup, Illegal spying on @realDonaldTrump biggest corruption...",1
RT @SenThomTillis: I agree with Leader McConnell: this case is closed. The Mueller Report cleared @DonaldJTrumpJr and he’s already spent 27...,1
"RT @SenThomTillis: Please watch and share this testimony from Carla Provost, @USBPChief, Chief of the US Border Patrol about the ongoing cr...",1
"RT @Politi_Chatter: @realDonaldTrump Today Twitter crossed the line &amp, Suspended the Conservative run @WeSupport45 account without explanati...",1
RT @TomFitton: SPYGATE CRIMES: Nadler abuse targeting AG Barr and @RealDonaldTrump designed to distract from the fact that the DNC/Dem Part...,1
RT @GOPChairwoman: The @realDonaldTrump re-election campaign has reported more female donors than any other candidate – and it’s not even c...,1
"RT @realDonaldTrump: ....If we bought 15 Billion Dollars of Agriculture from our Farmers, far more than China buys now, we would have more...",1
"RT @realDonaldTrump: Tariffs will bring in FAR MORE wealth to our Country than even a phenomenal deal of the traditional kind. Also, much e...",1
"Military spouses share an admirable legacy of unwavering devotion to their loved ones in uniform and to the cause of freedom. On Military Spouse Day, we honor our Nation’s military spouses and express our deep appreciation for all that they do! https://t.co/B3NrKc698y",1
"....into the future will continue. In the meantime, the United States has imposed Tariffs on China, which may or may not be removed depending on what happens with respect to future negotiations!",1
"Over the course of the past two days, the United States and China have held candid and constructive conversations on the status of the trade relationship between both countries. The relationship between President Xi and myself remains a very strong one, and conversations....",1
Great Republican vote today on Disaster Relief Bill. We will now work out a bipartisan solution that gets relief for our great States and Farmers. Thank you to all. Get me a Bill that I can quickly sign!,1
"“We have been engaged in an unfair relationship with China for a long time. They have reneged on the commitments they made to the WTO, particularly around intellectual property.” Carly Fiorina @MariaBartiromo",1
Looks to me like it’s going to be SleepyCreepy Joe over Crazy Bernie. Everyone else is fading fast!,1
RT @realDonaldTrump: Republicans must stick together! https://t.co/APrvcjpqOp,1
